Date,Rented Bike Count_sqrt,Hour,Temperature(°C),Humidity(%),Wind speed (m/s)_log,Visibility (10m)_sqrt,Dew point temperature(°C),Solar Radiation (MJ/m2)_log,Rainfall(mm)_log,Snowfall (cm)_log,Seasons,Holiday,Functioning Day,year,month,day,week_day
2018-06-09,38.24918299781056,12,28.2,42,0.8754687373538999,20.92844953645635,14.0,1.3454723665996355,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,39.7994974842648,13,28.8,42,1.0986122886681098,23.727621035409346,14.6,1.2178757094949273,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,41.773197148410844,14,30.1,35,0.8754687373538999,20.445048300260872,12.9,1.2612978709452054,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,43.485629810317796,15,29.6,40,1.252762968495368,21.330729007701542,14.5,1.085189268335969,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,47.93745925682754,16,28.7,40,1.252762968495368,22.956480566497994,13.7,0.6931471805599453,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,48.53864439804639,17,28.2,39,1.3609765531356006,18.65475810617763,12.9,0.5306282510621704,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,43.98863489584554,18,27.3,42,0.7884573603642703,1.0,13.2,0.17395330712343798,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,32.54228019054596,19,25.7,47,1.0296194171811581,1.0,13.5,0.03922071315328133,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,15.716233645501712,20,23.7,62,0.9555114450274363,24.474476501040833,15.9,0.0,0.3364722366212129,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,15.033296378372908,21,22.4,72,0.9162907318741551,13.601470508735444,17.0,0.0,0.09531017980432493,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,27.874719729532707,22,21.0,75,0.8329091229351039,1.0,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-09,27.694764848252458,23,20.7,66,0.9555114450274363,1.0,14.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,9,Saturday
2018-06-10,22.0,0,20.2,66,0.9162907318741551,1.0,13.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,19.390719429665317,1,19.7,71,0.7884573603642703,3.872983346207417,14.2,0.0,0.4054651081081644,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,12.767145334803704,2,19.2,69,0.8329091229351039,1.0,13.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,12.288205727444508,3,18.6,78,0.5877866649021191,2.0,14.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,13.228756555322953,4,18.3,72,0.9932517730102834,1.0,13.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,11.789826122551595,5,18.4,70,0.8754687373538999,1.0,12.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,14.730919862656235,6,18.3,71,0.6418538861723947,1.0,12.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,17.72004514666935,7,18.4,68,0.47000362924573563,1.0,12.3,0.03922071315328133,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,24.899799195977465,8,19.0,65,1.0986122886681098,1.0,12.2,0.2468600779315258,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,28.053520278211074,9,19.2,65,0.8754687373538999,1.0,12.4,0.29266961396282004,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,30.708305065568176,10,20.2,62,1.0296194171811581,1.0,12.6,0.5988365010887039,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,32.78719262151,11,21.3,56,0.9162907318741551,3.4641016151377544,12.1,0.7793248768009975,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,37.986839826445156,12,23.2,50,1.1631508098056809,3.605551275463989,12.1,1.2383742310432684,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,41.86884283091664,13,24.2,48,0.7884573603642703,5.744562646538029,12.4,1.1600209167967532,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,44.56455991031439,14,24.1,51,0.7419373447293773,1.0,13.3,0.9477893989335261,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,46.72258554489466,15,24.8,49,0.7884573603642703,1.0,13.3,0.85015092936961,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,48.31148931672465,16,24.8,51,0.9555114450274363,1.0,13.9,0.7747271675523681,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,49.31531202375181,17,24.6,52,0.8329091229351039,1.0,14.0,0.5988365010887039,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,48.662100242385755,18,24.1,53,0.8329091229351039,1.0,13.9,0.3920420877760237,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,47.62352359916263,19,23.4,55,0.6931471805599453,1.0,13.8,0.11332868530700327,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,47.968739820845826,20,22.8,55,0.8329091229351039,1.0,13.2,0.009950330853168092,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,45.02221673796171,21,22.1,55,0.9162907318741551,1.0,12.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,40.43513323831146,22,21.5,55,1.0296194171811581,1.0,12.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-10,34.52535300326414,23,20.9,56,0.9162907318741551,1.0,11.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,10,Sunday
2018-06-11,30.315012782448235,0,20.3,58,0.8754687373538999,1.0,11.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,23.57965224510319,1,19.8,59,0.8329091229351039,1.0,11.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,18.81488772222678,2,19.2,60,0.9162907318741551,1.0,11.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,15.264337522473747,3,18.8,61,0.8329091229351039,1.0,11.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,13.96424004376894,4,18.8,60,0.6931471805599453,1.0,10.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,18.027756377319946,5,18.8,61,0.7884573603642703,1.0,11.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,28.42534080710379,6,18.6,61,0.5877866649021191,1.0,10.9,0.02955880224154443,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,40.3732584763727,7,19.1,59,0.7419373447293773,1.0,10.8,0.3220834991691132,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,48.744230427815765,8,20.7,55,0.9162907318741551,1.0,11.3,0.8020015854720274,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,36.16628264005025,9,22.2,48,0.9932517730102834,10.583005244258363,10.6,1.0188473201992472,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,31.51190251317746,10,23.7,47,0.8329091229351039,1.0,11.7,1.3001916620664788,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,33.28663395418648,11,23.2,52,0.8754687373538999,1.0,12.7,0.928219302739429,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,34.713109915419565,12,23.2,52,0.7884573603642703,1.0,12.7,0.5988365010887039,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,32.155870381627054,13,23.7,49,0.7884573603642703,1.0,12.3,0.712949807856125,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,32.802438933713454,14,23.9,47,0.6931471805599453,1.0,11.8,0.6780335427498971,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,35.22782990761707,15,22.2,60,0.8329091229351039,9.695359714832659,14.0,0.29266961396282004,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,34.942810419312295,16,22.0,60,1.0296194171811581,1.0,13.8,0.1310282624064042,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,38.41874542459709,17,20.7,72,1.4816045409242156,1.0,15.4,0.10436001532424286,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,38.62641583165593,18,19.8,80,1.589235205116581,1.0,16.2,0.11332868530700327,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,29.563490998188964,19,19.4,85,0.7884573603642703,18.708286933869708,16.8,0.0769610411361284,0.4054651081081644,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,35.79106033634656,20,19.1,84,0.9932517730102834,1.0,16.3,0.03922071315328133,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,40.59556626036888,21,19.0,82,0.6931471805599453,1.0,15.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,33.436506994600975,22,19.0,76,0.09531017980432493,1.0,14.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-11,19.621416870348583,23,18.2,93,0.5877866649021191,39.25557285278104,17.0,0.0,1.5040773967762742,0.0,Summer,No Holiday,Yes,2018,June,11,Monday
2018-06-12,21.702534414210707,0,18.0,94,0.5306282510621704,9.746794344808963,17.0,0.0,0.6931471805599453,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,21.330729007701542,1,17.7,92,0.6418538861723947,6.557438524302,16.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,19.6468827043885,2,17.7,87,0.7884573603642703,1.0,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,14.38749456993816,3,17.5,87,0.4054651081081644,2.449489742783178,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,12.041594578792296,4,17.5,84,0.5877866649021191,1.0,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,17.233687939614086,5,17.2,87,0.47000362924573563,1.0,15.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,27.2213151776324,6,16.7,85,0.6931471805599453,1.0,14.1,0.02955880224154443,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,39.67366884975475,7,17.1,77,0.9162907318741551,15.905973720586866,13.0,0.3987761199573678,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,49.95998398718719,8,19.0,67,0.7419373447293773,5.0,12.7,0.8285518175661483,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,36.30426972134269,9,21.1,60,0.6418538861723947,1.7320508075688772,13.0,1.1568811967920856,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,31.176914536239792,10,22.1,53,0.7419373447293773,1.4142135623730951,12.0,1.1878434223960523,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,33.06055050963308,11,22.9,54,1.2809338454620642,6.48074069840786,13.0,1.269760544863939,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,34.68429039204925,12,24.0,51,1.0296194171811581,1.0,13.2,1.1908875647772805,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,34.87119154832539,13,25.7,46,0.5877866649021191,1.0,13.2,1.430311246536665,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,35.31288716601915,14,25.6,45,1.1631508098056809,6.324555320336759,12.7,0.8712933659434192,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,37.78888725538237,15,26.2,42,1.308332819650179,4.898979485566356,12.2,0.9516578757114463,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,41.41255848169731,16,26.2,47,1.5686159179138452,2.23606797749979,13.9,1.2383742310432684,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,47.65501022977542,17,26.4,47,1.3862943611198906,5.0,14.1,1.0152306797290584,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,58.35237784358063,18,24.9,53,1.5260563034950492,1.0,14.6,0.8241754429663495,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,53.60970061472084,19,23.1,58,1.2237754316221157,2.0,14.3,0.46373401623214006,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,50.79370039680118,20,21.6,62,1.4586150226995167,1.0,13.9,0.08617769624105241,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,50.05996404313531,21,20.6,70,1.0296194171811581,3.872983346207417,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,48.062459362791664,22,20.0,70,0.6931471805599453,1.0,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-12,40.718546143004666,23,19.5,72,0.47000362924573563,3.4641016151377544,14.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,12,Tuesday
2018-06-13,35.70714214271425,0,19.3,76,0.7884573603642703,5.744562646538029,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,33.0,1,18.9,77,0.5306282510621704,3.7416573867739413,14.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,29.120439557122072,2,18.4,75,0.47000362924573563,3.872983346207417,13.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,24.331050121192877,3,18.5,73,0.6931471805599453,7.0710678118654755,13.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,20.54263858417414,4,18.7,74,0.6418538861723947,8.246211251235321,13.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,17.05872210923198,5,18.6,76,0.3364722366212129,6.6332495807108,14.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,20.42057785666214,6,18.7,75,0.6418538861723947,8.831760866327848,14.1,0.058268908123975824,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,25.65151067676132,7,19.4,69,0.26236426446749106,26.90724809414742,13.5,0.35065687161316933,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,30.983866769659336,8,20.7,65,0.9162907318741551,31.575306807693888,13.8,0.6780335427498971,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,33.34666400106613,9,22.6,59,0.9555114450274363,31.160872901765767,14.1,1.0296194171811581,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,35.63705936241092,10,23.0,57,1.1631508098056809,29.257477676655586,14.0,0.7419373447293773,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,38.45776904605882,11,24.5,51,0.9162907318741551,25.84569596664017,13.6,1.0885619528146082,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,41.80908992073375,12,24.5,56,1.1939224684724346,30.116440692751194,15.1,1.007957920399979,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,42.83689998120779,13,24.9,52,1.0296194171811581,21.142374511865974,14.3,0.9932517730102834,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,45.70557952810576,14,26.6,50,1.2237754316221157,29.698484809834994,15.3,1.3737155789130306,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,47.843494855622744,15,25.5,50,1.1631508098056809,31.240998703626616,14.3,0.3852624007906449,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,49.749371855331,16,25.8,50,0.9932517730102834,29.13760456866693,14.5,0.506817602368452,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,51.62363799656123,17,25.6,57,1.4586150226995167,32.89376840679705,16.4,0.6259384308664954,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,49.79959839195493,18,23.4,63,1.5260563034950492,27.49545416973504,15.9,0.4054651081081644,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,49.040799340956916,19,22.8,64,1.1939224684724346,23.600847442411894,15.6,0.371563556432483,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,47.7179211617606,20,22.1,65,0.8329091229351039,19.748417658131498,15.2,0.08617769624105241,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,46.551047249229526,21,21.8,67,0.0,22.715633383201094,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,43.98863489584554,22,21.6,66,0.7884573603642703,23.727621035409346,14.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-13,37.3496987939662,23,21.5,62,0.09531017980432493,13.19090595827292,13.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,13,Wednesday
2018-06-14,32.37282811247729,0,21.1,69,0.4054651081081644,30.24896692450835,15.1,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,26.758176320519304,1,20.8,72,0.6931471805599453,33.0,15.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,21.307275752662516,2,20.8,73,0.5877866649021191,34.23448553724738,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,17.029386365926403,3,20.8,73,0.5306282510621704,35.2845575287547,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,13.92838827718412,4,21.0,72,0.5877866649021191,36.38681079732051,15.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,12.449899597988733,5,20.3,84,1.4350845252893227,38.50973902793941,17.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,10.04987562112089,6,19.5,95,0.8754687373538999,42.68489194082609,18.6,0.0,0.9162907318741551,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,9.746794344808963,7,19.4,97,0.6418538861723947,41.58124577258358,18.9,0.0,2.6741486494265287,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,13.711309200802088,8,18.9,97,0.7884573603642703,38.84584919911006,18.4,0.058268908123975824,2.5257286443082556,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,13.2664991614216,9,19.1,96,0.47000362924573563,41.569219381653056,18.4,0.1570037488096647,0.9162907318741551,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,23.08679276123039,10,19.7,94,0.7419373447293773,38.781438859330635,18.7,0.47623417899637155,0.6931471805599453,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,27.129319932501073,11,20.5,79,0.9932517730102834,35.08560958569767,16.7,0.8109302162163288,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,30.757112998459398,12,21.2,75,0.5306282510621704,33.54101966249684,16.5,0.7275486072772779,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,32.51153641401772,13,22.8,67,0.7884573603642703,32.72613634390714,16.3,0.9360933591703348,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,33.97057550292606,14,23.8,62,0.7884573603642703,26.814175355583846,16.0,1.0681530811834012,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,35.958309192730404,15,24.6,57,1.0296194171811581,18.35755975068582,15.5,0.9321640810304452,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,39.382737335030434,16,25.0,56,0.5306282510621704,16.673332000533065,15.6,0.8197798314933114,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,43.98863489584554,17,24.6,57,0.6931471805599453,11.61895003862225,15.5,0.371563556432483,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,54.433445601027316,18,24.0,61,0.9162907318741551,8.12403840463596,16.0,0.23111172096338664,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,43.09292285283048,19,23.6,63,0.47000362924573563,6.708203932499369,16.1,0.17395330712343798,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,39.4715087119811,20,22.6,74,0.7884573603642703,20.174241001832016,17.7,0.009950330853168092,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,42.5205832509386,21,22.2,72,0.6931471805599453,14.66287829861518,16.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,41.689327171351664,22,21.8,72,0.6931471805599453,7.0,16.5,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-14,36.0,23,21.6,68,0.5877866649021191,1.0,15.4,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,14,Thursday
2018-06-15,31.416556144810016,0,21.0,70,0.6418538861723947,1.0,15.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,26.795522013948524,1,20.6,65,0.7884573603642703,1.0,13.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,20.09975124224178,2,20.1,67,0.7419373447293773,1.0,13.7,0.0,0.09531017980432493,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,12.449899597988733,3,18.8,93,0.6931471805599453,39.774363602702685,17.6,0.0,1.8562979903656263,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,8.54400374531753,4,18.0,93,0.9555114450274363,37.067505985701274,16.8,0.0,2.4423470353692043,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,12.727922061357855,5,17.4,86,0.7419373447293773,13.45362404707371,15.0,0.0,0.4054651081081644,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,24.698178070456937,6,17.2,83,0.8329091229351039,1.0,14.2,0.06765864847381486,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,38.31448812133603,7,18.2,75,0.8754687373538999,1.0,13.6,0.44468582126144574,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,48.25971404805462,8,18.7,71,0.7419373447293773,3.0,13.3,0.47623417899637155,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,34.219877264537345,9,20.1,65,0.8754687373538999,1.0,13.3,0.6575200029167942,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,31.701734968294716,10,22.0,56,0.9162907318741551,3.4641016151377544,12.8,1.0681530811834012,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,33.45145736735546,11,22.9,57,0.8754687373538999,9.1104335791443,13.9,1.1755733298042381,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,34.55430508634199,12,24.4,50,0.9555114450274363,1.0,13.2,1.4036429994545037,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,32.18695387886216,13,25.3,48,1.0296194171811581,8.12403840463596,13.4,1.4861396960896067,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,32.0624390837628,14,26.4,43,1.1314021114911006,7.54983443527075,12.8,1.4422019930581866,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,38.23610858861032,15,26.7,40,0.9555114450274363,2.449489742783178,11.9,1.2296405510745139,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,41.557189510360296,16,26.5,45,0.9555114450274363,1.0,13.5,1.0681530811834012,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,49.60846701924985,17,26.1,45,0.8754687373538999,1.0,13.2,0.8153648132841944,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,53.777318638995006,18,25.9,44,0.9162907318741551,1.0,12.7,0.8586616190375188,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,54.63515351859094,19,24.3,48,0.9162907318741551,1.0,12.5,0.46373401623214006,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,49.416596402423345,20,22.6,51,0.8329091229351039,1.0,11.9,0.058268908123975824,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,48.35286961494633,21,21.4,54,0.9162907318741551,1.0,11.6,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,46.4327470649756,22,20.4,54,0.8754687373538999,1.0,10.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-15,39.92492955535426,23,19.6,55,0.8754687373538999,1.0,10.3,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,15,Friday
2018-06-16,34.899856733230294,0,19.0,57,0.9555114450274363,1.0,10.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,32.51153641401772,1,18.4,59,0.8329091229351039,1.0,10.2,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,27.65863337187866,2,17.9,60,0.5877866649021191,1.0,10.0,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,22.781571499789035,3,17.4,61,0.7884573603642703,1.0,9.7,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,17.832554500127006,4,16.9,63,0.6931471805599453,1.0,9.8,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,16.673332000533065,5,16.6,65,0.7884573603642703,1.0,9.9,0.0,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,19.544820285692065,6,16.3,66,0.5306282510621704,1.0,9.9,0.04879016416943204,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,24.166091947189145,7,17.0,60,0.7419373447293773,2.8284271247461903,9.1,0.3852624007906449,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,29.88310559496787,8,18.7,57,0.6931471805599453,6.708203932499369,9.9,0.7178397931503168,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
2018-06-16,33.83784863137726,9,20.4,54,0.9162907318741551,1.0,10.7,1.0577902941478545,0.0,0.0,Summer,No Holiday,Yes,2018,June,16,Saturday
